synthetic_pair_uid,synthetic_split_name,review_label,synthetic_train_only,source_pair_uid_left,source_pair_uid_right,lambda,source_review_stratum_left,source_review_stratum_right,source_seller_raw_left,source_seller_raw_right
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::100pct_seed_20260321::00001,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/452097||market_item.xlsx|茶马古道|seller_raw:/shop/452596,market_item.xlsx|中文暗网交易市场|seller_raw:604051||market_item.xlsx|中文暗网交易市场|seller_raw:99981,0.551076,identifier_plus_text,text_clone_primary,/shop/452097,99981
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::100pct_seed_20260321::00002,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/421728||market_item.xlsx|茶马古道|seller_raw:/shop/434089,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,0.451882,identifier_primary,semantic_only,/shop/421728,64954
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::100pct_seed_20260321::00003,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:44226||market_item.xlsx|中文暗网交易市场|seller_raw:68440,market_item.xlsx|茶马古道|seller_raw:/shop/400324||market_item.xlsx|茶马古道|seller_raw:/shop/400380,0.610052,semantic_structural,semantic_only,44226,/shop/400380
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::100pct_seed_20260321::00004,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:548133||market_item.xlsx|茶马古道|seller_raw:/shop/454152,market_item.xlsx|中文暗网交易市场|seller_raw:516687||market_item.xlsx|茶马古道|seller_raw:/shop/393476,0.269779,semantic_only,semantic_only,548133,/shop/393476
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::100pct_seed_20260321::00005,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/410559||market_item.xlsx|茶马古道|seller_raw:/shop/413373,market_item.xlsx|中文暗网交易市场|seller_raw:604051||market_item.xlsx|中文暗网交易市场|seller_raw:99981,0.324884,identifier_plus_text,text_clone_primary,/shop/410559,99981
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::100pct_seed_20260321::00006,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:507092||market_item.xlsx|中文暗网交易市场|seller_raw:588888,market_item.xlsx|中文暗网交易市场|seller_raw:44226||market_item.xlsx|中文暗网交易市场|seller_raw:68440,0.485315,semantic_only,semantic_structural,507092,68440
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::100pct_seed_20260321::00007,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:536401||market_item.xlsx|茶马古道|seller_raw:/shop/442847,market_item.xlsx|中文暗网交易市场|seller_raw:516687||market_item.xlsx|茶马古道|seller_raw:/shop/393476,0.451103,semantic_only,semantic_only,536401,/shop/393476
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::100pct_seed_20260321::00008,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/421728||market_item.xlsx|茶马古道|seller_raw:/shop/437791,market_item.xlsx|茶马古道|seller_raw:/shop/439380||market_item.xlsx|茶马古道|seller_raw:/shop/461801,0.523024,identifier_primary,identifier_primary,/shop/421728,/shop/461801
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::100pct_seed_20260321::00009,synthetic_train_only,positive,1,market_item.xlsx|茶马古道|seller_raw:/shop/457836||market_item.xlsx|茶马古道|seller_raw:/shop/458601,market_item.xlsx|茶马古道|seller_raw:/shop/7275||market_item.xlsx|茶马古道|seller_raw:/shop/7449,0.445145,identifier_primary,semantic_structural,/shop/457836,/shop/7449
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::100pct_seed_20260321::00010,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:264776||market_item.xlsx|茶马古道|seller_raw:/shop/385,market_item.xlsx|中文暗网交易市场|seller_raw:564091||market_item.xlsx|茶马古道|seller_raw:/shop/3501,0.444326,semantic_only,identifier_plus_text,264776,/shop/3501
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::100pct_seed_20260321::00011,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:333110||market_item.xlsx|中文暗网交易市场|seller_raw:375149,market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,0.343691,semantic_structural,semantic_structural,333110,/shop/450020
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::100pct_seed_20260321::00012,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:540313||market_item.xlsx|茶马古道|seller_raw:/shop/434041,market_item.xlsx|中文暗网交易市场|seller_raw:517171||market_item.xlsx|茶马古道|seller_raw:/shop/423578,0.323958,semantic_only,semantic_only,540313,/shop/423578
synthetic_train_only::core_few_shot_multilingual_e5_large_lr_l2_positive_pair_mixup::100pct_seed_20260321::00013,synthetic_train_only,positive,1,market_item.xlsx|中文暗网交易市场|seller_raw:435630||market_item.xlsx|中文暗网交易市场|seller_raw:438364,market_item.xlsx|中文暗网交易市场|seller_raw:333110||market_item.xlsx|中文暗网交易市场|seller_raw:375149,0.79771,semantic_structural,semantic_structural,435630,375149
