cluster_id,cluster_rank,threshold,threshold_token,cluster_size,cluster_edge_count,cluster_possible_edge_count,cluster_density,cluster_score_min,cluster_score_mean,cluster_score_max,cluster_markets,member_rank_within_cluster,member_degree,member_edge_score_sum,member_edge_score_mean,member_edge_score_max,strongest_neighbor_seller_uids,strongest_neighbor_scores,seller_uid,source_dataset,source_market_raw,source_seller_raw,alias_normalized,item_count,unique_title_count,unique_description_snippet_count,unique_category_count,contact_type_count,contact_token_count_total,top_category_preview,signature_title_preview,signature_description_preview,contact_preview
zh_target_strict_step15_v5_public_noise_weighted_strong_phase4_seed_mean_thr_0900000_c0001,1,0.9,0900000,5,9,10,0.9,0.902878,0.940235,0.957459,中文暗网交易市场,1,4,3.796303,0.949076,0.957459,market_item.xlsx|中文暗网交易市场|seller_raw:149940 || market_item.xlsx|中文暗网交易市场|seller_raw:312538 || market_item.xlsx|中文暗网交易市场|seller_raw:436422,0.957459 || 0.952479 || 0.948175,market_item.xlsx|中文暗网交易市场|seller_raw:121394,market_item.xlsx,中文暗网交易市场,121394,121394,7,7,7,2,0,0,数据资源 || 私人专拍,出售2019年最新一手彩票 棋牌数据4个站5万条 || 博彩老数据47W条白菜价打包 自动发货 || 博彩老数据10个站低价打包 自动发货,出19年一手最新数据 包括 账号 手机号 IP 登录时间 注册时间 余额 4个站5万多条都是刚刚出的 真人 彩票 棋牌 体育 数据保证真实 拍下网站可验 东升 ds166188.com 众发 f99bb.com 信彩 xc832com 杏彩 xingcai168.com 在说一遍数据保证真实 虚拟资源 售出不退 有争议可找管理员解决 || 13年的博彩老数据 10个站的25万条 数据是真的 网址已经变更找不到了 看好再拍 别说是假的骗你 数据包括什么有截图自己看 低价只为引流 再说一遍 老数据售出概不退款,
zh_target_strict_step15_v5_public_noise_weighted_strong_phase4_seed_mean_thr_0900000_c0001,1,0.9,0900000,5,9,10,0.9,0.902878,0.940235,0.957459,中文暗网交易市场,2,4,3.769587,0.942397,0.957459,market_item.xlsx|中文暗网交易市场|seller_raw:121394 || market_item.xlsx|中文暗网交易市场|seller_raw:157835 || market_item.xlsx|中文暗网交易市场|seller_raw:436422,0.957459 || 0.956568 || 0.952682,market_item.xlsx|中文暗网交易市场|seller_raw:149940,market_item.xlsx,中文暗网交易市场,149940,149940,2,2,2,1,0,0,数据资源,2020年一季度_博彩数据_9830条_众发娱乐最新脱库带网址可验证 || 博彩数据2019-3月bc数据合集 自动发货,数据格式：账号|手机号码|电子邮箱|Q Q|IP|所在地区|返点|余额 除了电子邮箱和QQ只有少部分数据，其他字段都完整 || 数据可以通过在线验证，在首页点击“免费注册” 在注册页面输入账号，系统提示“用户名已存在”,
zh_target_strict_step15_v5_public_noise_weighted_strong_phase4_seed_mean_thr_0900000_c0001,1,0.9,0900000,5,9,10,0.9,0.902878,0.940235,0.957459,中文暗网交易市场,3,4,3.709039,0.92726,0.952479,market_item.xlsx|中文暗网交易市场|seller_raw:121394 || market_item.xlsx|中文暗网交易市场|seller_raw:436422 || market_item.xlsx|中文暗网交易市场|seller_raw:157835,0.952479 || 0.948726 || 0.904956,market_item.xlsx|中文暗网交易市场|seller_raw:312538,market_item.xlsx,中文暗网交易市场,312538,312538,12,12,12,1,0,0,数据资源,19年皇冠综合盘博彩数据 有网址 可验证自动发货 || BC金沙娱乐城 新数据 可验证带网址 自动发货 || 2019年5月东升娱乐彩票数据 有网址 可验证,⑴，数据有3500多条 是2018年末的 ⑵，数据内容:用户名-姓名-qq-手机号-注册日期-MD5等，登录时间，登录设备 ⑶，是皇冠娱乐数据，网址为hg4849.com ⑷，本人不做博彩营销，但尝试拨打两个手机号全部打通并且有微信注册，有效率高 ⑸，适合博彩项目推广使用，他人绕行 ⑹，介绍的够详细了，也有图，购买后概不退货，行内人应该明白，分分钟辩识数据 || ⑴，数据有3000条+ 2018年11月精品数据 ⑵，数据内容:用户名-姓名-qq-手机号-注册日期-MD5等，有图 ⑶，是皇冠娱乐数据，网址为hg...,
zh_target_strict_step15_v5_public_noise_weighted_strong_phase4_seed_mean_thr_0900000_c0001,1,0.9,0900000,5,9,10,0.9,0.902878,0.940235,0.957459,中文暗网交易市场,4,3,2.799714,0.933238,0.956568,market_item.xlsx|中文暗网交易市场|seller_raw:149940 || market_item.xlsx|中文暗网交易市场|seller_raw:121394 || market_item.xlsx|中文暗网交易市场|seller_raw:312538,0.956568 || 0.938190 || 0.904956,market_item.xlsx|中文暗网交易市场|seller_raw:157835,market_item.xlsx,中文暗网交易市场,157835,157835,5,5,5,1,0,0,数据资源,黑客技术教程工具.赌博源码.挖矿木马.肉鸡远程.加密解密.想学习黑客技术进来! || 彩票数据 内部导出 || 一手棋牌出款数据,数据总共有9.7万条，全部为后台导出，自动发货带有原网站网址，赔率低的老盘口， 数据带有：手机号码 qq号码 余额 总充值 总提款 姓名 开户银行 银行卡号 开户地址 登陆ip ⚠️注：资料百分百真实有效，因数据有可复制性，不接受任何理由的退款 || 大圣棋牌2018.09-12月玩家取款的支付宝收款账户，有一小部分是邮箱格式，总共12万条，这里是2万条 每条0.15美，2985刀. 没有测试，数据如有假请直接投诉,
zh_target_strict_step15_v5_public_noise_weighted_strong_phase4_seed_mean_thr_0900000_c0001,1,0.9,0900000,5,9,10,0.9,0.902878,0.940235,0.957459,中文暗网交易市场,5,3,2.849583,0.949861,0.952682,market_item.xlsx|中文暗网交易市场|seller_raw:149940 || market_item.xlsx|中文暗网交易市场|seller_raw:312538 || market_item.xlsx|中文暗网交易市场|seller_raw:121394,0.952682 || 0.948726 || 0.948175,market_item.xlsx|中文暗网交易市场|seller_raw:436422,market_item.xlsx,中文暗网交易市场,436422,436422,41,41,32,2,0,0,数据资源 || 私人专拍,99万股民数据直接附件给1万个免费测试自动发货 || 理想论坛-专业的股票交流论坛！28万数据！----自动发货 || 星月棋牌带MD5格式7月10日脱裤整站数据383W自动发货,数据格式： 真实姓名 联系方式 所属上级 返点等级 下级人数 QQ 余额 中奖金额 投注金额 盈亏 充值总金额 提现总金额 平台 网址 具体看图 验证网址：www.whruixue.com 数据量：1w个 新手须知：验证就知道真假，把数据里的 手机号 qq号 去注册 就会显示 被占用 无法注册 从而证明 数据来源的真伪 || ID 用户名 真实姓名 联系电话 AG平台标识 状态 最后登录IP 充值额度 余额 所属平台 注册地址 用户等级 详情看图 数据量 34329个----38美金 新手须知：验证就知道真假...,
zh_target_strict_step15_v5_public_noise_weighted_strong_phase4_seed_mean_thr_0900000_c0002,2,0.9,0900000,4,5,6,0.833333,0.908821,0.930217,0.983479,茶马古道,1,3,2.809241,0.936414,0.983479,market_item.xlsx|茶马古道|seller_raw:/shop/435963 || market_item.xlsx|茶马古道|seller_raw:/shop/444654 || market_item.xlsx|茶马古道|seller_raw:/shop/459141,0.983479 || 0.916940 || 0.908821,market_item.xlsx|茶马古道|seller_raw:/shop/403489,market_item.xlsx,茶马古道,/shop/403489,/shop/403489,1,1,1,1,1,1,四件套号卡,出售四件套卡盾，出售正规实名制手机卡，一手靠谱货源，保质,"质量绝对有保障,安全可靠，每一张卡保额5W人民币 ，司法冻结不保，正常的风控问题需要收取总额度的百分之30 [说明] 拍下后会尽快安排发货 出售正规手机卡联通电信移动，实名制，500一张，5张起发，有需要的直接下单，留言需要什么手机卡 || 请根据需求拍下 标准四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾或者密码器 价格：5000元/套 需实名注册微信加800 实名注册支付宝加800 实名注册交易平台加1000 手机(安卓)加800 请根据需要拍下",telegram:jinzi31
zh_target_strict_step15_v5_public_noise_weighted_strong_phase4_seed_mean_thr_0900000_c0002,2,0.9,0900000,4,5,6,0.833333,0.908821,0.930217,0.983479,茶马古道,2,3,2.758783,0.919594,0.929473,market_item.xlsx|茶马古道|seller_raw:/shop/459141 || market_item.xlsx|茶马古道|seller_raw:/shop/403489 || market_item.xlsx|茶马古道|seller_raw:/shop/435963,0.929473 || 0.916940 || 0.912369,market_item.xlsx|茶马古道|seller_raw:/shop/444654,market_item.xlsx,茶马古道,/shop/444654,/shop/444654,1,1,1,1,1,1,实物,出 四 件 套,15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾 价格:2000元/一套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加800 请根据需要拍下，留言写下具体要求 || 质量绝对有保障的，安全可靠，每一张卡保额3W人民币 ，司法冻结不保，正常的风控问题需要收取总额度的百分之30,telegram:fz12120
zh_target_strict_step15_v5_public_noise_weighted_strong_phase4_seed_mean_thr_0900000_c0002,2,0.9,0900000,4,5,6,0.833333,0.908821,0.930217,0.983479,茶马古道,3,2,1.895848,0.947924,0.983479,market_item.xlsx|茶马古道|seller_raw:/shop/403489 || market_item.xlsx|茶马古道|seller_raw:/shop/444654,0.983479 || 0.912369,market_item.xlsx|茶马古道|seller_raw:/shop/435963,market_item.xlsx,茶马古道,/shop/435963,/shop/435963,5,5,5,2,1,2,四件套号卡 || 洗车精洗,出售优质银行卡工农盾，可绑火币支付宝微信 || 四件套支付宝交易所三网手机号 || 出售银行卡，微信，支付宝，火币,TG @chengxin6666诚信出售四件套卡盾，可实名制注册微信支付宝，交易所等，诚信出售正规实名制手机卡，一手靠谱货源，保质 ，可支持一切定制条件，价格从优 纯四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾或者密码器 价格：2000元/套 需实名注册微信加400 实名注册支付宝加400 带手机(安卓)加600 请根据需要拍下，留言写下具体要求（什么银行什么交易平台等等） 严打期间，每次接单不要超过20套，谢谢各位老板的理解 || 质量绝对有保障的，安全可靠，每一张卡保额5W人民币 ，司法冻结 不...,telegram:chengxin6666 | sijiantao1112
zh_target_strict_step15_v5_public_noise_weighted_strong_phase4_seed_mean_thr_0900000_c0002,2,0.9,0900000,4,5,6,0.833333,0.908821,0.930217,0.983479,茶马古道,4,2,1.838295,0.919147,0.929473,market_item.xlsx|茶马古道|seller_raw:/shop/444654 || market_item.xlsx|茶马古道|seller_raw:/shop/403489,0.929473 || 0.908821,market_item.xlsx|茶马古道|seller_raw:/shop/459141,market_item.xlsx,茶马古道,/shop/459141,/shop/459141,1,1,1,1,1,1,实物,出售诚信四件套,"15美金=100人民币，1份=100人民币，银行卡U盾，身份证正反面照片复印件，实名预留手机卡， 价格：2000元/套,需实名注册微信加500,实名注册支付宝加500, 实名注册交易平台加500,带手机加800 || 客户签收开始起30天质保期内出现挂失.销户等情况，由卖家进行补发，如卡内有资金导致买家损失，由卖家进行全权负责追回，并赔偿损失",telegram:fz12120
zh_target_strict_step15_v5_public_noise_weighted_strong_phase4_seed_mean_thr_0900000_c0003,3,0.9,0900000,3,3,3,1.0,0.974128,0.981444,0.994634,中文暗网交易市场 || 茶马古道,1,2,1.968761,0.984381,0.994634,market_item.xlsx|茶马古道|seller_raw:/shop/400997 || market_item.xlsx|中文暗网交易市场|seller_raw:51470,0.994634 || 0.974128,market_item.xlsx|中文暗网交易市场|seller_raw:54210,market_item.xlsx,中文暗网交易市场,54210,54210,157,149,133,5,0,0,数据资源 || 虚拟物品 || 私人专拍,自己收集的一些数据库和网站账号密码 低价处理 || 腾讯，阿里，百度，盛大，万科，芒果等内部通讯录大全 || 国外某大型某成人交友网站数据库 低价处理,包含内容： 01.2010.06-江西移动全库-408万 02.2011.03-多玩游戏网-800万-txt 03.2011.03-当当网买家信息-101万-Excel 04.2011.04-766游戏网-12万-sql 05.2011.04-IS语音-969万-txt 06.2011.04-亚马逊中国买家信息-20万 07.2011.04-凡客诚品买家信息-20万-Excel 08.2011.04-爱拍游戏网-1100万-txt 09.2011.05-木蚂蚁-13万-sql 10.2011.07-土木在线-...,
